Gene_ID,LSK_1,LSK_2,LSK_3,LSK_4,LSK_5,LSK_6,LSK_7,LSK_8,GMP_1,MEP-1
X1110032A03Rik,231.7,117.1,229.3,183.8,190.8,242.0,254.8,232.7,212.4,210.5
Cox7a1,52.1,48.8,38.8,33.2,50.7,32.6,50.6,60.6,44.0,46.0
Copz2,75.5,57.5,82.3,38.7,70.7,53.2,104.0,42.2,30.4,39.5
Tmem176b,2546.6,1981.2,2644.3,2616.2,2333.2,1980.3,2578.6,3569.5,1833.1,2093.3
Dyrk1a,237.8,363.3,183.1,309.6,228.1,238.7,251.0,216.2,203.6,293.8
Zbtb7a,92.9,644.1,90.6,147.9,76.0,108.5,120.8,124.6,146.8,158.0
Exoc1,179.6,187.6,175.7,200.4,174.8,174.7,167.7,183.3,200.9,222.7
Zfand4,105.1,49.9,137.8,82.9,148.1,116.1,111.5,62.6,69.0,84.8
Blzf1,146.0,126.9,141.5,116.1,169.4,131.3,177.0,143.0,164.4,178.9
Ankra2,220.5,132.3,184.9,181.0,154.7,191.0,189.2,205.7,250.3,255.0
Tbl3,394.0,622.4,389.2,597.0,341.5,354.8,246.3,797.6,763.7,617.1
Ibtk,297.0,582.3,281.1,228.0,213.4,293.0,257.6,207.6,296.3,231.3
Ppa1,626.7,524.8,774.8,610.9,589.6,561.0,666.0,656.5,433.6,505.7
Iscu,217.4,129.0,175.7,203.2,217.4,172.5,220.1,147.0,110.9,124.3
Polr3gl,154.1,170.2,188.6,186.6,234.8,223.5,218.2,166.8,123.8,165.2
Ptk6,169.4,145.3,158.1,189.3,193.4,118.3,184.5,137.8,89.3,92.7
X1700058P15Rik,68.4,45.5,86.0,129.9,68.0,61.9,61.8,81.7,33.8,48.1
Bcas2,174.5,175.7,198.8,255.7,201.4,168.2,232.3,104.2,116.3,122.1
Cep170,250.1,257.0,278.3,232.2,277.5,283.2,281.9,209.6,219.2,230.6
Mir22hg,14.3,9.8,12.9,8.3,12.0,14.1,16.9,11.9,18.9,6.5
Ikbip,113.3,96.5,163.7,129.9,156.1,157.3,147.1,90.3,115.0,130.0
Camk1,268.4,173.5,233.9,228.0,278.8,205.1,212.6,187.2,212.4,134.3
Ptrhd1,179.6,144.2,189.5,167.2,158.7,130.2,186.4,206.3,211.7,204.7
Akap7,108.2,103.0,130.4,113.3,101.4,119.4,131.1,116.0,62.2,80.5
Dync1h1,179.6,473.9,272.8,348.3,224.1,364.6,222.9,276.2,209.0,274.4
Kmt2c,263.3,694.0,216.4,312.3,278.8,303.8,261.3,276.2,288.8,306.0
Trim35,280.7,435.9,226.5,246.0,205.4,253.9,140.5,306.5,307.1,263.6
X2700099C18Rik,178.6,151.8,147.9,91.2,152.1,134.6,162.0,135.1,146.8,167.4
Mtfr1,212.3,132.3,152.6,134.1,146.7,130.2,130.2,159.5,167.8,133.6
Mrps22,334.8,203.9,300.5,312.3,276.1,253.9,299.7,272.9,215.1,267.2
Kctd5,181.7,121.5,142.4,156.2,188.1,138.9,133.9,151.6,152.2,143.0
Scly,181.7,196.3,120.2,124.4,132.1,175.8,79.6,171.4,151.5,173.8
Mtpap,208.2,150.7,179.4,164.5,212.1,192.1,196.7,196.4,226.6,172.4
E230032D23Rik,108.2,78.1,68.4,84.3,145.4,47.7,61.8,60.6,104.8,46.0
Sft2d3,152.1,191.9,196.9,149.3,178.8,156.3,154.5,181.9,218.5,178.9
Psmg3,346.0,468.5,319.0,522.4,301.5,248.5,311.9,313.1,433.6,338.4
Phpt1,213.3,309.0,214.5,176.9,226.8,157.3,190.1,341.5,369.3,259.3
Aldh16a1,431.8,533.5,279.2,288.8,276.1,385.2,222.0,518.1,447.1,479.2
Gm49336,166.4,234.2,173.8,174.1,178.8,199.7,118.0,185.2,238.1,231.3
Lpcat3,949.3,340.5,1042.9,635.7,868.4,767.2,872.0,457.5,416.0,401.6
Sec14l1,121.5,150.7,130.4,229.4,152.1,181.2,129.3,136.5,119.7,146.5
Sap30bp,228.6,239.6,244.1,247.4,204.1,214.8,237.9,264.3,264.5,256.5
Rida,257.2,155.1,332.8,261.2,320.2,282.1,386.8,229.4,184.0,230.6
Prkrip1,208.2,233.1,177.5,255.7,165.4,166.0,243.5,193.1,202.9,188.9
Pecr,114.3,80.2,154.4,167.2,148.1,121.5,152.7,125.9,104.2,122.8
Tmem135,135.8,204.9,123.0,134.1,168.1,134.6,98.3,143.0,158.3,114.2
Rftn1,296.0,358.9,211.7,266.7,224.1,314.7,136.8,315.7,245.5,199.0
Haus5,189.9,136.6,135.9,145.1,122.7,199.7,88.0,197.1,211.7,165.2
Ndufaf6,303.1,183.3,339.3,266.7,240.1,240.9,329.7,203.7,193.5,167.4
Ankrd54,331.7,411.0,184.9,288.8,261.5,273.4,189.2,353.3,303.7,340.5
Pds5b,462.4,581.2,498.3,363.5,374.9,502.4,423.4,340.1,288.2,409.5
Nfyc,266.4,276.5,260.7,311.0,334.8,346.1,240.7,434.4,457.3,422.4
Ino80c,185.8,175.7,220.1,182.4,252.1,212.7,229.5,222.8,253.7,309.6
Selenoi,169.4,150.7,189.5,194.9,184.1,161.7,198.6,135.1,173.2,173.1
Tmem245,323.6,293.9,246.9,342.7,300.2,255.0,289.4,348.7,289.5,260.8
Col4a3bp,261.3,241.8,238.5,200.4,260.1,284.3,340.9,165.5,211.7,199.0
Cd2bp2,207.2,361.1,241.3,264.0,184.1,181.2,185.5,357.3,294.2,286.6
Chek2,338.9,257.0,388.3,411.8,358.8,316.8,350.3,241.9,253.0,291.7
Ankle2,354.2,264.6,318.1,262.6,340.2,315.8,316.6,284.1,300.3,313.9
Rabgap1,263.3,355.7,343.9,306.8,324.2,339.6,281.0,227.4,209.0,250.7
Asxl1,291.9,494.5,178.4,223.9,172.1,232.2,198.6,256.4,276.0,275.9
Btaf1,462.4,503.2,593.6,497.5,544.3,625.0,579.8,437.0,431.6,438.2
Mis12,461.4,340.5,529.8,445.0,486.9,424.3,372.8,330.3,292.9,278.0
Supv3l1,195.0,187.6,161.8,223.9,145.4,173.6,114.3,243.2,230.0,201.1
Manbal,115.3,111.7,154.4,121.6,104.1,120.4,161.1,222.1,225.2,231.3
Gm6467,77.6,91.1,87.8,70.5,61.4,81.4,101.2,171.4,175.2,171.0
Elp1,246.0,366.5,331.0,294.4,205.4,319.0,201.4,233.4,242.2,229.9
Ddhd2,254.2,283.0,368.9,279.2,417.5,339.6,308.2,195.1,207.0,221.3
Casp7,110.2,124.7,111.9,105.0,126.7,91.1,89.9,110.1,162.3,97.0
Lzic,232.7,292.8,243.2,259.8,294.8,200.7,240.7,193.1,169.1,185.3
Poll,103.1,181.1,74.9,142.4,89.4,100.9,68.4,156.2,122.4,125.7
Ap1g1,173.5,296.0,161.8,158.9,156.1,167.1,198.6,143.0,158.3,182.5
Traf2,208.2,227.7,203.4,171.4,184.1,175.8,163.0,363.9,293.6,311.8
Txlna,742.0,915.2,784.0,685.5,584.3,850.7,688.4,630.2,586.5,609.9
Pot1a,159.2,150.7,145.2,136.8,146.7,156.3,148.0,154.9,138.0,125.0
Prr14l,439.9,401.2,367.1,403.6,368.2,430.8,408.4,317.1,330.8,345.5
Gk,121.5,109.5,155.3,110.6,165.4,136.7,144.2,98.2,194.1,135.1
Tob1,102.1,51.0,81.4,66.3,141.4,98.7,99.3,85.0,58.8,90.5
Gpank1,29.6,33.6,40.7,31.8,36.0,38.0,77.7,69.2,108.2,114.9
Pnpt1,245.0,151.8,283.8,208.7,286.8,250.7,272.6,236.6,240.1,239.9
Cers5,260.3,255.9,303.3,255.7,309.5,266.9,253.8,302.6,280.0,247.8
Ttc33,261.3,250.5,328.2,222.5,348.2,200.7,267.9,228.1,215.8,216.9
Slc30a6,120.4,58.6,119.3,131.3,117.4,134.6,102.1,90.3,121.8,94.8
Ppp2r3c,178.6,75.9,135.0,91.2,145.4,143.2,176.1,154.9,173.8,129.3
Mlycd,78.6,88.9,68.4,95.4,62.7,105.3,43.1,97.6,112.3,110.6
Gm4540,189.9,116.0,171.0,240.5,180.1,128.0,183.6,607.8,608.1,487.1
Gm9836,56.1,54.2,74.0,70.5,88.0,46.7,72.1,207.0,211.0,217.7
Sphk2,76.6,246.2,50.9,84.3,78.7,103.1,40.3,135.1,202.3,135.8
Dcaf7,211.3,499.9,196.0,276.4,232.1,247.4,173.3,265.7,248.9,227.7
B130046B21Rik,47.0,57.5,63.8,76.0,45.4,54.3,53.4,51.4,39.9,50.3
Trmt2b,254.2,276.5,214.5,229.4,140.1,175.8,142.4,264.3,209.0,228.4
Plscr3,493.0,312.3,399.4,398.0,325.5,404.7,335.3,330.3,388.3,270.1
Inpp1,281.7,431.6,266.3,309.6,273.5,283.2,368.1,212.3,197.5,172.4
Mbtps1,262.3,419.7,230.2,276.4,280.1,298.4,196.7,319.0,339.6,270.1
Zfp68,245.0,215.8,260.7,183.8,318.8,224.6,244.5,235.3,200.2,236.3
Snapc3,174.5,158.3,208.0,175.5,168.1,164.9,186.4,190.5,164.4,193.2
Inafm1,157.2,188.7,172.9,154.8,137.4,168.2,129.3,295.3,186.0,318.2
Zfyve19,142.9,137.7,169.2,139.6,146.7,156.3,148.9,220.8,263.8,209.0
Gm16580,168.4,129.0,138.7,149.3,161.4,164.9,81.5,158.2,222.5,178.2
Tmem29,192.9,144.2,201.6,131.3,178.8,140.0,166.7,155.6,177.2,145.8
Rbm18,169.4,154.0,158.1,134.1,198.8,143.2,200.4,147.7,133.9,145.1
Tgm1,41.8,64.0,29.6,37.3,25.3,41.2,18.7,15.8,5.4,11.5
Smarcad1,368.5,293.9,398.5,382.8,334.8,406.9,434.6,348.7,318.6,313.9
Ccny,245.0,335.1,193.2,197.6,225.4,230.0,225.7,235.3,284.1,289.5
Gm36738,50.0,61.8,23.1,55.3,101.4,48.8,67.4,27.7,57.5,52.4
Srfbp1,260.3,266.8,248.7,197.6,160.1,204.0,293.2,197.8,182.0,172.4
Terf2ip,265.4,136.6,324.5,172.8,321.5,266.9,254.8,241.3,258.4,247.1
Tex261,230.7,345.9,190.5,131.3,213.4,239.8,151.7,212.9,295.6,236.3
Metap1,167.4,196.3,169.2,118.9,133.4,159.5,133.0,174.7,182.6,188.2
Trim16,79.6,92.2,86.0,102.3,76.0,96.6,34.7,93.6,117.7,102.0
Borcs6,76.6,178.9,80.4,150.6,96.0,68.4,85.2,137.1,218.5,126.4
D6Wsu163e,141.9,132.3,172.9,113.3,134.7,107.4,143.3,133.8,159.0,148.7
Zfp24,583.8,419.7,794.2,540.4,695.0,674.9,709.0,431.8,439.7,474.1
H4c4,317.4,79.2,78.6,67.7,45.4,82.5,347.5,191.8,324.0,202.6
Braf,105.1,258.1,99.9,127.1,81.4,105.3,99.3,79.1,127.8,95.5
Msh2,643.0,560.6,532.6,469.9,516.3,481.8,638.8,692.8,633.1,788.8
Cysltr1,2.0,3.3,4.6,5.5,13.3,6.5,8.4,10.5,27.7,13.6
Tmc6,101.0,226.6,78.6,139.6,97.4,158.4,59.0,183.9,216.5,168.1
Tnfaip8l1,52.1,91.1,92.5,49.8,58.7,51.0,79.6,70.5,52.8,55.3
Ruvbl2,109.2,70.5,101.7,84.3,81.4,89.0,86.2,181.3,225.9,175.3
Oma1,151.1,137.7,112.8,113.3,137.4,140.0,129.3,141.7,115.7,125.0
Dennd4a,148.0,186.5,126.7,171.4,152.1,157.3,237.0,105.5,102.8,130.7
Mgrn1,256.2,246.2,115.6,255.7,188.1,232.2,119.9,233.4,256.4,252.1
Oscp1,20.4,34.7,21.3,20.7,18.7,13.0,23.4,19.8,25.7,10.1
Klhl9,346.0,210.4,368.0,266.7,378.9,406.9,350.3,222.8,228.0,324.0
Sppl3,239.9,424.0,172.9,364.9,246.8,282.1,155.5,255.8,249.6,231.3
Zfp655,154.1,133.4,170.1,161.7,218.8,162.8,179.8,175.3,187.4,183.2
Clasrp,143.9,187.6,165.5,170.0,126.7,176.9,119.9,229.4,196.2,211.9
Taf1b,171.5,113.9,191.4,158.9,173.4,201.8,194.8,133.8,124.5,122.8
Hoxa9,627.7,586.6,660.2,595.7,533.6,487.2,444.0,601.2,46.7,168.1
Socs7,113.3,454.4,155.3,197.6,178.8,135.6,111.5,198.4,179.3,176.0
X2310061I04Rik,312.3,171.3,362.4,293.0,310.8,316.8,305.3,445.6,340.2,341.9
Apba3,57.2,64.0,38.8,85.7,46.7,56.4,27.2,50.8,62.2,56.0
Dhrs7b,349.1,258.1,380.0,234.9,280.1,331.0,321.3,286.7,224.6,230.6
Batf,398.1,296.0,496.5,380.1,460.2,459.0,524.5,446.3,289.5,327.6
Thoc5,203.1,251.6,220.1,222.5,228.1,194.2,150.8,251.1,244.9,230.6
Gria3,91.9,56.4,66.6,40.1,89.4,49.9,68.4,142.4,409.9,120.7
Gfod2,76.6,59.6,74.0,100.9,40.0,57.5,74.0,65.3,48.0,38.8
Setx,430.7,620.3,391.1,435.3,393.5,391.7,415.9,335.5,317.2,391.5
Cd38,8.2,0.0,11.1,11.1,6.7,7.6,12.2,5.3,0.7,7.2
Pip5k1b,56.1,65.1,83.2,87.1,78.7,64.0,70.2,123.3,228.0,146.5
Ell2,120.4,81.3,86.9,78.8,188.1,166.0,216.4,141.7,163.7,181.7
Mat2a,985.0,1247.0,1528.3,1353.0,1189.9,1170.8,1064.0,1528.0,1553.8,1663.0
Atg4a,80.6,39.0,86.0,81.5,116.1,86.8,117.1,72.5,111.6,100.6
Rps6kb2,124.5,111.7,144.2,118.9,142.7,123.7,96.5,190.5,175.9,168.1
Zbtb11,206.2,208.2,160.9,170.0,174.8,201.8,168.6,115.4,116.3,135.8
Rnf216,391.9,614.8,362.4,298.5,414.9,408.0,332.5,288.7,318.6,278.7
Slc2a8,32.7,51.0,37.9,38.7,53.4,36.9,20.6,44.2,73.1,39.5
Ints14,234.8,188.7,221.9,239.1,189.4,242.0,222.9,253.1,242.2,248.6
Tmub1,153.1,148.6,129.4,96.7,84.0,117.2,144.2,133.2,141.4,148.0
Wdr46,458.3,533.5,417.0,454.7,374.9,558.8,219.2,650.0,761.7,668.8
Stoml1,47.0,78.1,89.7,84.3,92.0,99.8,49.6,98.9,71.7,75.4
Srbd1,201.1,185.4,165.5,175.5,110.7,150.8,205.1,237.3,217.1,221.3
Nelfcd,245.0,237.5,241.3,301.3,186.8,273.4,177.0,245.2,275.3,247.1
Trappc11,153.1,94.3,166.4,135.4,108.1,151.9,218.2,162.8,162.3,162.4
Gca,27.6,17.4,24.0,12.4,20.0,29.3,32.8,12.5,42.6,15.1
Wdtc1,100.0,249.4,89.7,128.5,101.4,124.8,95.5,241.3,195.5,204.0
Tdp1,189.9,154.0,175.7,205.9,188.1,208.3,165.8,220.2,262.5,278.0
Dph6,527.7,478.2,609.3,445.0,477.6,448.1,532.0,504.9,449.8,438.2
Zfp64,178.6,156.2,77.7,128.5,93.4,135.6,86.2,160.8,188.0,176.0
Sun1,88.8,137.7,43.5,87.1,64.0,80.3,46.8,65.9,67.0,54.6
Apmap,74.5,78.1,71.2,60.8,62.7,67.3,87.1,78.4,161.0,115.7
Tnpo2,171.5,499.9,161.8,250.2,194.8,213.8,148.9,227.4,247.6,248.6
Retnlg,9.2,11.9,12.0,6.9,25.3,3.3,15.0,0.0,0.0,0.0
Brca2,617.5,740.6,494.7,409.1,384.2,419.9,429.0,439.0,369.3,438.2
Hrob,157.2,202.8,107.3,156.2,94.7,151.9,87.1,190.5,229.3,219.8
Hspb6,65.3,31.4,79.5,116.1,81.4,72.7,53.4,101.5,106.9,105.6
Syap1,168.4,86.8,134.1,164.5,160.1,115.0,192.0,116.0,103.5,128.6
Acss2,173.5,220.1,181.2,171.4,184.1,252.8,153.6,252.5,240.1,391.5
Itga4,757.4,480.4,696.2,469.9,712.4,616.3,559.2,354.6,468.1,493.5
Il21r,482.8,890.3,475.2,359.3,540.3,500.2,636.0,305.2,200.2,241.4
Synj2bp,382.8,375.2,406.8,387.0,344.2,325.5,393.4,338.8,292.2,337.6
Coq10a,87.8,65.1,100.8,81.5,81.4,76.0,81.5,91.6,119.1,101.3
Prkaa1,147.0,144.2,147.0,100.9,138.7,117.2,103.0,98.9,106.9,137.9
Scoc,411.3,254.8,374.5,326.2,344.2,277.8,435.5,283.4,168.4,278.0
Spryd7,264.4,108.4,290.3,298.5,293.5,219.2,256.6,177.3,169.8,194.0
Mtg1,166.4,131.2,158.1,118.9,142.7,153.0,166.7,164.1,169.1,159.5
Cenps,358.3,340.5,363.4,323.4,318.8,332.0,375.6,333.5,310.5,318.2
Mfap1b,158.2,121.5,167.3,178.3,138.7,149.7,132.1,162.8,152.2,147.3
Supt5,271.5,229.9,371.7,293.0,278.8,390.6,404.6,254.4,228.6,252.1
Unc45a,89.8,229.9,86.0,136.8,80.0,153.0,42.1,218.8,156.3,173.8
Gpbp1l1,234.8,246.2,291.2,205.9,226.8,256.1,286.6,158.9,175.2,205.5
Rhbdd1,61.2,49.9,53.6,80.2,60.0,48.8,54.3,62.0,61.6,63.9
Slc38a9,136.8,152.9,158.1,197.6,221.4,167.1,170.5,170.1,148.1,159.5
Hmgn5,235.8,240.7,228.4,212.8,265.5,270.2,331.6,232.0,232.7,285.9
Pja1,219.5,149.6,218.2,182.4,212.1,207.3,187.3,166.8,201.6,250.7
Gm5445,103.1,214.7,123.0,304.1,134.7,80.3,121.8,383.0,439.7,427.4
Qtrt1,394.0,339.4,405.9,427.1,392.2,342.9,413.1,325.6,349.0,296.0
Prg2,3.1,9.8,4.6,6.9,28.0,1.1,0.9,0.0,156.9,1.4
Map3k20,330.7,521.6,314.4,313.7,358.8,291.9,276.3,181.3,217.1,204.7
Herc2,345.0,415.3,407.7,302.7,377.5,402.6,439.3,278.8,298.3,393.0
Gclc,254.2,220.1,226.5,218.4,349.5,208.3,151.7,311.8,430.2,347.0
Mfsd12,120.4,380.6,103.6,179.7,80.0,120.4,106.8,228.1,275.3,191.1
Wee1,280.7,349.2,211.7,281.9,232.1,285.4,230.4,297.3,401.8,257.2
Gucd1,118.4,112.8,101.7,138.2,109.4,131.3,86.2,165.5,98.1,133.6
Lmbrd1,90.8,70.5,107.3,107.8,126.7,100.9,104.0,101.5,127.8,117.8
Sin3a,238.8,510.7,262.6,275.0,202.8,342.9,208.9,189.2,218.5,255.7
Bet1l,103.1,86.8,82.3,99.5,106.7,92.2,103.0,102.8,116.3,117.8
BC003965,272.5,259.2,292.2,251.5,264.1,230.0,334.4,256.4,267.2,234.2
C1rl,12.2,24.9,23.1,34.6,24.0,45.6,24.4,21.1,33.1,10.1
Tnks,302.1,455.4,256.1,211.5,281.5,278.9,288.5,193.8,211.0,256.5
Khnyn,114.3,195.2,119.3,76.0,74.7,106.3,86.2,104.8,83.9,125.0
X9230114K14Rik,61.2,99.8,89.7,103.7,165.4,83.6,140.5,68.6,75.1,70.4
Lpin1,90.8,210.4,64.7,134.1,98.7,91.1,83.4,117.3,65.6,99.1
Sh2d3c,113.3,82.4,66.6,92.6,96.0,95.5,67.4,215.6,242.8,216.2
Nek9,214.3,426.2,166.4,246.0,238.8,239.8,162.0,293.3,282.1,285.2
Ccdc127,367.5,247.2,435.5,322.0,350.8,372.2,439.3,183.9,181.3,181.7
Mterf4,94.9,134.5,102.6,113.3,122.7,102.0,136.8,155.6,123.1,107.8
Etfrf1,91.9,56.4,71.2,73.2,112.1,76.0,95.5,79.8,78.5,66.8
AI987944,189.9,228.8,201.6,164.5,204.1,149.7,231.4,215.6,216.5,178.9
Cenpn,270.5,195.2,248.7,185.2,238.8,204.0,222.9,265.0,236.1,229.2
Il17ra,347.0,751.5,244.1,442.3,254.8,357.0,277.2,584.0,488.4,543.8
Atf7,308.3,252.7,123.9,118.9,153.4,153.0,238.8,207.6,323.3,273.7
Tceal8,251.1,167.0,281.1,241.9,209.4,271.3,382.2,220.2,219.8,218.4
Xpnpep3,171.5,148.6,144.2,139.6,137.4,134.6,149.9,180.6,190.1,220.5
Nectin2,25.5,61.8,51.8,51.1,17.3,47.7,26.2,28.3,44.6,18.0
Dsn1,332.7,106.3,254.3,204.5,226.8,235.5,281.0,233.4,250.3,222.0
Kmt5c,89.8,168.1,57.3,65.0,77.4,125.9,78.7,114.7,190.1,172.4
Cmtm3,228.6,163.7,215.4,196.3,250.8,230.0,261.3,181.9,238.1,194.0
Panx1,400.1,668.0,372.6,323.4,377.5,404.7,337.2,434.4,376.8,387.2
Zup1,175.6,191.9,211.7,120.2,194.8,145.4,203.3,129.9,124.5,133.6
Zfp451,507.3,376.3,560.3,451.9,452.2,459.0,518.0,348.7,332.1,406.6
Vill,139.8,150.7,122.0,105.0,142.7,173.6,158.3,73.2,81.8,86.9
Gpalpp1,295.0,238.6,331.9,360.7,368.2,354.8,427.1,279.5,307.8,321.8
Ppp1r9b,274.6,1097.4,402.2,503.1,385.5,540.4,419.6,562.3,470.1,542.4
Casp2,473.6,483.6,356.9,458.8,386.9,439.5,304.4,330.9,313.9,419.5
Sfxn3,240.9,249.4,184.9,161.7,250.8,195.3,151.7,185.9,140.0,148.7
Dnph1,798.2,551.9,926.4,754.6,715.0,734.6,753.1,669.1,419.4,507.9
Gaa,120.4,218.0,78.6,164.5,88.0,168.2,79.6,282.8,275.3,207.6
Rcc1,197.0,265.7,160.9,186.6,178.8,189.9,162.0,250.5,292.2,280.2
Gpr171,361.3,258.1,319.9,317.9,408.2,278.9,326.9,359.3,148.1,280.9
Ttc4,358.3,451.1,331.9,308.2,278.8,350.5,316.6,331.6,271.9,352.7
Rpl36.ps2,69.4,55.3,84.1,125.8,108.1,45.6,52.5,181.3,159.0,130.0
Nfkbid,134.7,173.5,97.1,98.1,77.4,106.3,89.9,252.5,208.3,172.4
Fam13b,401.1,412.1,368.0,410.5,409.5,365.7,330.6,252.5,276.0,324.0
Zdhhc2,85.7,120.4,93.4,82.9,114.7,96.6,105.8,41.5,20.3,16.5
Senp1,434.8,514.0,478.9,496.2,474.9,548.0,413.1,356.0,514.1,449.7
Rcl1,716.5,705.9,708.2,615.0,717.7,637.0,686.6,648.6,794.8,646.5
Cgrrf1,192.9,164.8,181.2,158.9,156.1,160.6,196.7,167.4,169.1,156.6
Gtf2ird1,201.1,258.1,123.9,190.7,172.1,191.0,112.4,253.1,163.7,180.3
Pdcl,222.5,175.7,316.2,269.5,318.8,273.4,266.9,189.8,173.2,166.7
Asph,78.6,78.1,102.6,99.5,162.7,119.4,116.1,69.9,147.5,154.5
Aco1,164.3,132.3,145.2,176.9,142.7,171.4,129.3,117.3,160.3,137.2
Zdhhc4,157.2,100.8,175.7,199.0,188.1,149.7,154.5,208.3,298.3,250.7
Nom1,339.9,452.2,477.1,440.9,436.2,502.4,466.4,412.6,442.4,461.2
Rbm8a2,88.8,48.8,114.6,65.0,81.4,92.2,90.9,101.5,101.5,110.6
Plod2,121.5,137.7,157.2,107.8,209.4,154.1,104.9,106.1,29.1,96.3
Thoc6,432.8,310.1,321.8,230.8,280.1,271.3,323.1,314.4,379.5,395.8
Zfp609,237.8,280.9,202.5,207.3,145.4,193.1,207.0,195.8,223.9,205.5
Rnf19a,42.9,38.0,41.6,59.4,61.4,73.8,41.2,67.2,82.5,101.3
Hps4,195.0,185.4,314.4,208.7,229.4,329.9,239.8,159.5,236.7,204.0
Mnt,95.9,268.9,53.6,113.3,69.4,82.5,118.0,184.6,180.6,198.3
Jagn1,450.1,291.7,454.0,388.4,426.9,435.1,547.0,410.7,382.9,429.6
Tomm5,521.6,373.0,486.3,544.5,497.6,401.5,536.7,262.4,295.6,278.7
H1f4,248.0,231.0,186.8,283.3,144.1,143.2,435.5,152.9,330.8,282.3
Apoe,637.9,488.0,989.3,1120.8,1160.6,808.4,837.4,313.8,570.9,289.5
Usf3,431.8,238.6,294.9,301.3,289.5,289.7,584.5,241.9,244.9,303.9
Hsd17b4,316.4,224.5,377.2,323.4,309.5,316.8,218.2,345.4,314.5,342.7
Nup153,431.8,220.1,239.5,114.7,238.8,220.3,431.8,198.4,270.6,293.8
Cacfd1,80.6,134.5,69.3,84.3,86.7,93.3,64.6,116.0,142.0,110.6
Ythdc2,163.3,111.7,184.0,99.5,184.1,158.4,209.8,152.3,156.9,140.8
Creb3l2,99.0,182.2,159.0,276.4,84.0,145.4,109.6,185.2,211.7,131.5
Abcb8,203.1,267.8,133.1,168.6,164.1,188.8,75.9,246.5,336.2,257.9
Cpeb4,55.1,44.5,90.6,94.0,104.1,110.7,111.5,44.2,40.6,89.1
Hirip3,963.5,939.1,760.0,623.3,657.7,717.2,783.0,761.4,672.4,714.8
Troap,105.1,114.9,119.3,128.5,114.7,122.6,107.7,137.8,129.2,137.2
Ccdc88a,458.3,729.8,574.2,545.9,542.9,577.3,605.1,461.4,395.0,482.0
Nat9,40.8,59.6,67.5,53.9,64.0,56.4,61.8,67.2,79.8,82.6
Rce1,235.8,236.4,220.1,182.4,208.1,202.9,216.4,208.3,257.7,193.2
Dubr,103.1,70.5,85.1,42.8,152.1,87.9,73.1,43.5,17.6,39.5
Ptdss2,197.0,336.2,224.7,333.1,218.8,248.5,183.6,309.2,221.9,231.3
Acy1,183.7,147.5,184.0,142.4,158.7,162.8,116.1,170.1,345.0,151.6
Akr1e1,419.5,150.7,418.8,262.6,373.5,428.6,498.3,340.8,282.1,362.1
Ampd2,333.8,842.6,211.7,316.5,268.1,324.4,170.5,399.5,398.4,417.4
Mospd1,125.5,96.5,128.5,88.5,150.7,131.3,151.7,102.2,102.8,109.2
Tfam,478.7,600.7,436.4,482.3,434.9,468.8,579.8,352.7,373.4,329.7
Nf2,294.0,337.2,285.7,392.5,353.5,414.5,224.8,387.6,357.2,358.5
Ctbs,54.1,43.4,59.2,53.9,70.7,65.1,69.3,54.7,66.3,30.2
Pdlim1,397.1,368.7,496.5,498.9,374.9,454.7,419.6,413.3,288.8,339.1
Zfp53,124.5,74.8,113.7,123.0,162.7,106.3,111.5,94.9,123.1,101.3
Rabif,184.7,129.0,151.6,145.1,180.1,173.6,155.5,187.9,191.4,168.1
Ints13,383.8,353.5,392.9,254.3,329.5,309.3,337.2,332.2,251.0,324.7
Spata24,166.4,182.2,187.7,136.8,190.8,164.9,207.9,278.8,226.6,194.7
Gpr160,9.2,5.4,15.7,6.9,17.3,4.3,11.2,18.5,148.8,10.1
Zfyve27,119.4,160.5,93.4,100.9,112.1,93.3,80.6,143.7,221.2,148.7
Lrrc42,112.3,88.9,97.1,121.6,58.7,93.3,124.6,100.9,56.1,48.8
Armc8,119.4,216.9,135.9,141.0,85.4,149.7,148.0,121.9,164.4,150.9
Ipo8,376.6,553.0,323.6,277.8,268.1,355.9,396.2,253.8,211.0,288.1
Zfp52,133.7,72.7,137.8,120.2,136.1,111.8,133.9,170.1,146.8,145.8
Uba6,277.6,394.7,303.3,264.0,224.1,188.8,249.1,197.8,154.2,193.2
Ilvbl,117.4,128.0,98.9,74.6,105.4,113.9,52.5,174.7,182.0,194.7
Sass6,286.8,142.1,314.4,225.3,274.8,248.5,315.6,179.3,267.2,215.5
Zbtb44,458.3,287.4,537.2,503.1,465.6,481.8,489.9,272.2,313.9,307.5
Cep152,218.4,136.6,184.9,174.1,186.8,210.5,206.1,196.4,179.9,204.7
Ltn1,264.4,298.2,196.9,197.6,228.1,211.6,260.4,236.6,257.7,276.6
Patz1,289.9,348.1,233.9,346.9,238.8,295.1,170.5,397.5,489.7,405.9
Crbn,148.0,122.5,151.6,129.9,216.1,157.3,131.1,147.0,179.3,181.0
Mga,477.7,980.3,506.7,475.4,480.2,486.1,517.0,370.5,361.2,443.2
Ripor1,452.2,1418.4,362.4,445.0,365.5,627.2,322.2,814.8,860.4,1340.5
Sft2d1,95.9,70.5,115.6,147.9,144.1,112.9,142.4,96.9,141.4,97.0
Ddias,133.7,91.1,125.7,77.4,170.8,89.0,108.7,84.4,75.1,69.0
